date,store_id,product_id,sales,promotion,holiday
2024-02-17,5,8,187,0,0
2024-02-17,5,9,184,0,0
2024-02-17,5,10,110,0,0
2024-02-18,1,1,124,0,0
2024-02-18,1,2,61,0,0
2024-02-18,1,3,121,0,0
2024-02-18,1,4,71,0,0
2024-02-18,1,5,203,0,0
2024-02-18,1,6,187,0,0
2024-02-18,1,7,221,0,0
2024-02-18,1,8,140,1,0
2024-02-18,1,9,98,0,0
2024-02-18,1,10,138,0,0
2024-02-18,2,1,142,0,0
2024-02-18,2,2,98,0,0
2024-02-18,2,3,136,0,0
2024-02-18,2,4,121,0,0
2024-02-18,2,5,61,0,0
2024-02-18,2,6,139,0,0
2024-02-18,2,7,179,0,0
2024-02-18,2,8,172,0,0
2024-02-18,2,9,73,0,0
2024-02-18,2,10,86,0,0
2024-02-18,3,1,105,0,0
2024-02-18,3,2,150,0,0
2024-02-18,3,3,147,0,0
2024-02-18,3,4,249,1,0
2024-02-18,3,5,148,0,0
2024-02-18,3,6,110,0,1
2024-02-18,3,7,100,0,0
2024-02-18,3,8,160,0,0
2024-02-18,3,9,136,0,0
2024-02-18,3,10,122,0,0
2024-02-18,4,1,171,0,0
2024-02-18,4,2,156,0,0
2024-02-18,4,3,176,0,0
2024-02-18,4,4,76,0,0
2024-02-18,4,5,183,0,0
2024-02-18,4,6,173,0,0
2024-02-18,4,7,166,0,0
2024-02-18,4,8,142,0,0
2024-02-18,4,9,110,0,0
2024-02-18,4,10,71,0,0
2024-02-18,5,1,98,0,0
2024-02-18,5,2,221,0,0
2024-02-18,5,3,160,0,0
2024-02-18,5,4,120,0,0
2024-02-18,5,5,293,1,0
2024-02-18,5,6,188,0,0
2024-02-18,5,7,135,0,0
2024-02-18,5,8,205,0,0
2024-02-18,5,9,337,1,0
2024-02-18,5,10,99,0,0
2024-02-19,1,1,101,0,0
2024-02-19,1,2,66,0,0
2024-02-19,1,3,92,0,0
2024-02-19,1,4,60,0,0
2024-02-19,1,5,134,0,0
2024-02-19,1,6,132,0,0
2024-02-19,1,7,151,0,0
2024-02-19,1,8,86,0,0
2024-02-19,1,9,150,1,0
2024-02-19,1,10,138,0,0
2024-02-19,2,1,146,1,0
2024-02-19,2,2,70,0,0
2024-02-19,2,3,112,0,0
2024-02-19,2,4,91,0,0
2024-02-19,2,5,66,1,0
2024-02-19,2,6,120,0,0
2024-02-19,2,7,190,1,0
2024-02-19,2,8,113,0,0
2024-02-19,2,9,74,1,0
2024-02-19,2,10,67,0,0
2024-02-19,3,1,76,0,0
2024-02-19,3,2,134,0,0
2024-02-19,3,3,221,1,0
2024-02-19,3,4,110,0,0
2024-02-19,3,5,102,0,0
2024-02-19,3,6,62,0,0
2024-02-19,3,7,60,0,0
2024-02-19,3,8,113,0,0
2024-02-19,3,9,111,0,0
2024-02-19,3,10,94,0,0
2024-02-19,4,1,123,0,0
2024-02-19,4,2,113,0,0
2024-02-19,4,3,116,0,0
2024-02-19,4,4,48,0,0
2024-02-19,4,5,223,1,0
2024-02-19,4,6,111,0,0
2024-02-19,4,7,134,0,0
2024-02-19,4,8,114,0,0
2024-02-19,4,9,105,1,0
2024-02-19,4,10,78,1,0
2024-02-19,5,1,117,1,0
2024-02-19,5,2,208,1,0
2024-02-19,5,3,136,0,0
2024-02-19,5,4,98,0,0
2024-02-19,5,5,174,0,0
2024-02-19,5,6,164,0,0
2024-02-19,5,7,120,0,0
2024-02-19,5,8,158,0,0
2024-02-19,5,9,162,0,0
2024-02-19,5,10,68,0,0
2024-02-20,1,1,105,0,0
2024-02-20,1,2,86,0,1
2024-02-20,1,3,95,0,0
2024-02-20,1,4,65,0,0
2024-02-20,1,5,128,0,0
2024-02-20,1,6,127,0,0
2024-02-20,1,7,154,0,0
2024-02-20,1,8,136,1,0
2024-02-20,1,9,72,0,0
2024-02-20,1,10,120,0,0
2024-02-20,2,1,109,0,0
2024-02-20,2,2,71,0,0
2024-02-20,2,3,105,0,0
2024-02-20,2,4,92,0,0
2024-02-20,2,5,43,0,0
2024-02-20,2,6,158,1,0
2024-02-20,2,7,120,0,0
2024-02-20,2,8,117,0,0
2024-02-20,2,9,81,1,0
2024-02-20,2,10,110,1,0
2024-02-20,3,1,81,0,0
2024-02-20,3,2,136,0,0
2024-02-20,3,3,212,1,0
2024-02-20,3,4,110,0,0
2024-02-20,3,5,175,1,0
2024-02-20,3,6,102,1,0
2024-02-20,3,7,71,0,0
2024-02-20,3,8,108,0,0
2024-02-20,3,9,82,0,0
2024-02-20,3,10,85,0,0
2024-02-20,4,1,124,0,0
2024-02-20,4,2,120,0,0
2024-02-20,4,3,145,0,0
2024-02-20,4,4,53,0,0
2024-02-20,4,5,121,0,0
2024-02-20,4,6,145,0,0
2024-02-20,4,7,239,1,0
2024-02-20,4,8,102,0,0
2024-02-20,4,9,87,0,0
2024-02-20,4,10,52,0,0
2024-02-20,5,1,69,0,0
2024-02-20,5,2,151,0,0
2024-02-20,5,3,146,0,0
2024-02-20,5,4,111,0,0
2024-02-20,5,5,144,0,0
2024-02-20,5,6,169,0,0
2024-02-20,5,7,195,1,0
2024-02-20,5,8,152,0,0
2024-02-20,5,9,144,0,0
2024-02-20,5,10,79,0,0
2024-02-21,1,1,88,0,0
2024-02-21,1,2,52,0,0
2024-02-21,1,3,73,0,0
2024-02-21,1,4,56,0,0
2024-02-21,1,5,162,0,0
2024-02-21,1,6,149,0,0
2024-02-21,1,7,161,0,0
2024-02-21,1,8,79,0,0
2024-02-21,1,9,66,0,0
2024-02-21,1,10,171,1,0
2024-02-21,2,1,111,0,0
2024-02-21,2,2,78,0,0
2024-02-21,2,3,96,0,0
2024-02-21,2,4,88,0,0
2024-02-21,2,5,39,0,0
2024-02-21,2,6,97,0,0
2024-02-21,2,7,137,0,0
2024-02-21,2,8,125,0,0
2024-02-21,2,9,54,0,0
2024-02-21,2,10,97,1,0
2024-02-21,3,1,81,0,0
2024-02-21,3,2,144,0,0
2024-02-21,3,3,123,0,0
2024-02-21,3,4,192,1,0
2024-02-21,3,5,114,0,0
2024-02-21,3,6,56,0,0
2024-02-21,3,7,80,0,0
2024-02-21,3,8,102,0,0
2024-02-21,3,9,194,1,0
2024-02-21,3,10,93,0,0
2024-02-21,4,1,119,0,0
2024-02-21,4,2,120,0,0
2024-02-21,4,3,192,1,0
2024-02-21,4,4,49,0,0
2024-02-21,4,5,196,1,0
2024-02-21,4,6,167,1,0
2024-02-21,4,7,91,0,0
2024-02-21,4,8,107,0,0
2024-02-21,4,9,102,0,0
2024-02-21,4,10,51,0,0
2024-02-21,5,1,135,1,0
2024-02-21,5,2,158,0,0
2024-02-21,5,3,117,0,0
2024-02-21,5,4,98,0,0
2024-02-21,5,5,163,0,0
2024-02-21,5,6,132,0,0
2024-02-21,5,7,111,0,0
2024-02-21,5,8,133,0,0
2024-02-21,5,9,141,0,0
2024-02-21,5,10,68,0,0
2024-02-22,1,1,102,0,0
2024-02-22,1,2,47,0,0
2024-02-22,1,3,104,0,0
2024-02-22,1,4,59,0,0
2024-02-22,1,5,133,0,0
2024-02-22,1,6,127,0,0
2024-02-22,1,7,140,0,0
2024-02-22,1,8,79,0,0
2024-02-22,1,9,66,0,0
2024-02-22,1,10,105,0,0
2024-02-22,2,1,125,0,0
2024-02-22,2,2,66,0,0
2024-02-22,2,3,119,0,0
2024-02-22,2,4,95,0,0
2024-02-22,2,5,41,0,0
2024-02-22,2,6,90,0,0
2024-02-22,2,7,123,0,0
2024-02-22,2,8,114,0,0
2024-02-22,2,9,50,0,0
2024-02-22,2,10,78,0,0
2024-02-22,3,1,94,0,0
2024-02-22,3,2,119,0,0
2024-02-22,3,3,157,1,0
2024-02-22,3,4,101,0,0
2024-02-22,3,5,101,0,0
2024-02-22,3,6,63,0,0
2024-02-22,3,7,84,0,0
2024-02-22,3,8,96,0,0
2024-02-22,3,9,128,0,0
2024-02-22,3,10,115,0,0
2024-02-22,4,1,127,0,0
2024-02-22,4,2,135,0,0
2024-02-22,4,3,126,0,0
2024-02-22,4,4,47,0,0
2024-02-22,4,5,115,0,0
2024-02-22,4,6,124,0,0
2024-02-22,4,7,98,0,0
2024-02-22,4,8,112,0,0
2024-02-22,4,9,83,0,0
2024-02-22,4,10,57,0,0
2024-02-22,5,1,72,0,0
2024-02-22,5,2,172,0,0
2024-02-22,5,3,142,0,0
2024-02-22,5,4,117,0,0
2024-02-22,5,5,153,0,0
2024-02-22,5,6,257,1,0
2024-02-22,5,7,91,0,0
2024-02-22,5,8,144,0,0
2024-02-22,5,9,186,1,0
2024-02-22,5,10,114,1,0
2024-02-23,1,1,88,0,0
2024-02-23,1,2,50,0,0
2024-02-23,1,3,123,0,0
2024-02-23,1,4,67,0,0
2024-02-23,1,5,196,0,0
2024-02-23,1,6,141,0,0
2024-02-23,1,7,200,0,0
2024-02-23,1,8,95,0,0
2024-02-23,1,9,92,0,0
2024-02-23,1,10,206,1,0
2024-02-23,2,1,112,0,0
2024-02-23,2,2,93,0,0
2024-02-23,2,3,191,1,0
2024-02-23,2,4,108,0,0
2024-02-23,2,5,52,0,0
2024-02-23,2,6,123,0,0
2024-02-23,2,7,160,0,0
2024-02-23,2,8,241,1,0
2024-02-23,2,9,99,1,0
2024-02-23,2,10,79,0,0
2024-02-23,3,1,96,0,0
2024-02-23,3,2,160,0,0
2024-02-23,3,3,145,0,0
2024-02-23,3,4,128,0,0
2024-02-23,3,5,128,0,0
2024-02-23,3,6,83,0,0
2024-02-23,3,7,127,1,0
2024-02-23,3,8,115,0,0
2024-02-23,3,9,155,0,0
2024-02-23,3,10,185,1,0
2024-02-23,4,1,127,0,0
2024-02-23,4,2,158,0,0
2024-02-23,4,3,203,1,0
2024-02-23,4,4,63,0,0
2024-02-23,4,5,139,0,0
2024-02-23,4,6,150,0,0
2024-02-23,4,7,144,0,0
2024-02-23,4,8,149,1,0
2024-02-23,4,9,78,0,0
2024-02-23,4,10,61,0,0
2024-02-23,5,1,141,1,0
2024-02-23,5,2,299,1,0
2024-02-23,5,3,146,0,0
2024-02-23,5,4,134,0,0
2024-02-23,5,5,170,0,0
2024-02-23,5,6,165,0,0
2024-02-23,5,7,126,0,0
2024-02-23,5,8,244,1,0
2024-02-23,5,9,181,0,0
2024-02-23,5,10,92,0,0
2024-02-24,1,1,157,0,0
2024-02-24,1,2,102,1,0
2024-02-24,1,3,126,0,0
2024-02-24,1,4,143,1,0
2024-02-24,1,5,201,0,0
2024-02-24,1,6,332,1,0
2024-02-24,1,7,228,0,0
2024-02-24,1,8,110,0,0
2024-02-24,1,9,97,0,0
2024-02-24,1,10,282,1,0
2024-02-24,2,1,159,0,0
2024-02-24,2,2,91,0,0
2024-02-24,2,3,145,0,0
2024-02-24,2,4,122,0,0
2024-02-24,2,5,67,0,0
2024-02-24,2,6,155,0,0
2024-02-24,2,7,155,0,0
2024-02-24,2,8,193,0,0
2024-02-24,2,9,71,0,0
2024-02-24,2,10,93,0,0
2024-02-24,3,1,129,0,0
2024-02-24,3,2,275,0,1
2024-02-24,3,3,169,0,0
2024-02-24,3,4,160,0,0
2024-02-24,3,5,227,1,0
2024-02-24,3,6,89,0,0
2024-02-24,3,7,109,0,0
2024-02-24,3,8,298,1,0
2024-02-24,3,9,162,0,0
2024-02-24,3,10,186,1,0
2024-02-24,4,1,285,1,0
2024-02-24,4,2,178,0,0
2024-02-24,4,3,190,0,0
2024-02-24,4,4,106,1,0
2024-02-24,4,5,186,0,0
2024-02-24,4,6,201,0,0
2024-02-24,4,7,266,1,0
2024-02-24,4,8,208,1,0
2024-02-24,4,9,111,0,0
2024-02-24,4,10,127,1,0
2024-02-24,5,1,108,0,0
2024-02-24,5,2,242,0,0
2024-02-24,5,3,184,0,0
2024-02-24,5,4,132,0,0
2024-02-24,5,5,200,0,0
2024-02-24,5,6,217,0,0
2024-02-24,5,7,176,0,0
2024-02-24,5,8,206,0,0
2024-02-24,5,9,205,0,0
2024-02-24,5,10,179,1,0
2024-02-25,1,1,132,0,0
2024-02-25,1,2,114,1,0
2024-02-25,1,3,113,0,0
2024-02-25,1,4,82,0,0
2024-02-25,1,5,192,0,0
2024-02-25,1,6,248,1,0
2024-02-25,1,7,198,0,0
2024-02-25,1,8,87,0,0
2024-02-25,1,9,86,0,0
2024-02-25,1,10,136,0,0
2024-02-25,2,1,139,0,0
2024-02-25,2,2,140,0,1
2024-02-25,2,3,146,0,0
2024-02-25,2,4,123,0,0
2024-02-25,2,5,48,0,0
2024-02-25,2,6,117,0,0
2024-02-25,2,7,167,0,0
2024-02-25,2,8,240,0,1
2024-02-25,2,9,83,0,0
2024-02-25,2,10,93,0,0
2024-02-25,3,1,145,1,0
2024-02-25,3,2,149,0,0
2024-02-25,3,3,135,0,0
2024-02-25,3,4,126,0,0
2024-02-25,3,5,172,0,0
2024-02-25,3,6,84,0,0
2024-02-25,3,7,92,0,0
2024-02-25,3,8,148,0,0
2024-02-25,3,9,236,1,0
2024-02-25,3,10,134,0,0
2024-02-25,4,1,145,0,0
2024-02-25,4,2,162,0,0
2024-02-25,4,3,147,0,0
2024-02-25,4,4,73,0,0
2024-02-25,4,5,278,1,0
2024-02-25,4,6,193,0,0
2024-02-25,4,7,155,0,0
2024-02-25,4,8,130,0,0
2024-02-25,4,9,104,0,0
2024-02-25,4,10,69,0,0
2024-02-25,5,1,106,0,0
2024-02-25,5,2,206,0,0
2024-02-25,5,3,151,0,0
2024-02-25,5,4,134,0,0
2024-02-25,5,5,198,0,0
2024-02-25,5,6,193,0,0
2024-02-25,5,7,195,1,0
2024-02-25,5,8,163,0,0
2024-02-25,5,9,214,0,0
2024-02-25,5,10,107,0,0
2024-02-26,1,1,98,0,0
2024-02-26,1,2,80,1,0
2024-02-26,1,3,134,1,0
2024-02-26,1,4,57,0,0
2024-02-26,1,5,148,0,0
2024-02-26,1,6,126,0,0
2024-02-26,1,7,150,0,0
2024-02-26,1,8,103,1,0
2024-02-26,1,9,63,0,0
2024-02-26,1,10,210,1,0
2024-02-26,2,1,110,0,0
2024-02-26,2,2,72,0,0
2024-02-26,2,3,209,1,0
2024-02-26,2,4,119,1,0
2024-02-26,2,5,69,1,0
2024-02-26,2,6,113,0,0
2024-02-26,2,7,130,0,0
2024-02-26,2,8,119,0,0
2024-02-26,2,9,58,0,0
2024-02-26,2,10,76,0,0
2024-02-26,3,1,82,0,0
2024-02-26,3,2,138,0,0
2024-02-26,3,3,115,0,0
2024-02-26,3,4,117,0,0
2024-02-26,3,5,112,0,0
2024-02-26,3,6,67,0,0
2024-02-26,3,7,65,0,0
2024-02-26,3,8,119,0,0
2024-02-26,3,9,171,1,0
2024-02-26,3,10,84,0,0
2024-02-26,4,1,114,0,0
2024-02-26,4,2,133,0,0
2024-02-26,4,3,116,0,0
2024-02-26,4,4,65,0,0
2024-02-26,4,5,139,0,0
2024-02-26,4,6,131,0,0
2024-02-26,4,7,106,0,0
2024-02-26,4,8,107,0,0
2024-02-26,4,9,74,0,0
2024-02-26,4,10,50,0,0
2024-02-26,5,1,81,0,0
2024-02-26,5,2,145,0,0
2024-02-26,5,3,138,0,0
2024-02-26,5,4,116,0,0
2024-02-26,5,5,158,0,0
2024-02-26,5,6,137,0,0
2024-02-26,5,7,133,0,0
2024-02-26,5,8,244,1,0
2024-02-26,5,9,128,0,0
2024-02-26,5,10,77,0,0
2024-02-27,1,1,102,0,0
2024-02-27,1,2,75,1,0
2024-02-27,1,3,105,0,0
2024-02-27,1,4,64,0,0
2024-02-27,1,5,137,0,0
2024-02-27,1,6,148,0,0
2024-02-27,1,7,169,0,0
2024-02-27,1,8,69,0,0
2024-02-27,1,9,65,0,0
2024-02-27,1,10,110,0,0
2024-02-27,2,1,120,0,0
2024-02-27,2,2,76,0,0
2024-02-27,2,3,111,0,0
2024-02-27,2,4,159,1,0
2024-02-27,2,5,45,0,0
2024-02-27,2,6,98,0,0
2024-02-27,2,7,130,0,0
2024-02-27,2,8,130,0,0
2024-02-27,2,9,93,1,0
2024-02-27,2,10,60,0,0
2024-02-27,3,1,80,0,0
2024-02-27,3,2,124,0,0
2024-02-27,3,3,129,0,0
2024-02-27,3,4,154,1,0
2024-02-27,3,5,177,1,0
2024-02-27,3,6,85,1,0
2024-02-27,3,7,89,0,0
2024-02-27,3,8,114,0,0
2024-02-27,3,9,102,0,0
2024-02-27,3,10,90,0,0
2024-02-27,4,1,162,1,0
2024-02-27,4,2,137,0,0
2024-02-27,4,3,109,0,0
2024-02-27,4,4,66,0,1
2024-02-27,4,5,117,0,0
2024-02-27,4,6,241,1,0
2024-02-27,4,7,95,0,0
2024-02-27,4,8,105,0,0
2024-02-27,4,9,68,0,0
2024-02-27,4,10,49,0,0
2024-02-27,5,1,131,1,0
2024-02-27,5,2,136,0,0
2024-02-27,5,3,137,0,0
2024-02-27,5,4,96,0,0
2024-02-27,5,5,152,0,0
2024-02-27,5,6,153,0,0
2024-02-27,5,7,119,0,0
2024-02-27,5,8,212,1,0
2024-02-27,5,9,164,0,0
2024-02-27,5,10,73,0,0
2024-02-28,1,1,98,0,0
2024-02-28,1,2,47,0,0
2024-02-28,1,3,135,0,1
2024-02-28,1,4,74,0,0
2024-02-28,1,5,151,0,0
2024-02-28,1,6,113,0,0
2024-02-28,1,7,150,0,0
2024-02-28,1,8,86,0,0
2024-02-28,1,9,69,0,0
2024-02-28,1,10,133,0,0
2024-02-28,2,1,169,1,0
2024-02-28,2,2,69,0,0
2024-02-28,2,3,110,0,0
2024-02-28,2,4,102,0,0
2024-02-28,2,5,83,1,0
2024-02-28,2,6,103,0,0
2024-02-28,2,7,108,0,0
2024-02-28,2,8,112,0,0
2024-02-28,2,9,65,0,0
2024-02-28,2,10,77,0,0
2024-02-28,3,1,117,1,0
2024-02-28,3,2,150,0,0
2024-02-28,3,3,178,0,1
2024-02-28,3,4,117,0,0
2024-02-28,3,5,112,0,0
2024-02-28,3,6,60,0,0
2024-02-28,3,7,89,0,0
2024-02-28,3,8,92,0,0
2024-02-28,3,9,113,0,0
2024-02-28,3,10,87,0,0
2024-02-28,4,1,218,1,0
2024-02-28,4,2,127,0,0
2024-02-28,4,3,209,1,0
2024-02-28,4,4,46,0,0
2024-02-28,4,5,116,0,0
2024-02-28,4,6,122,0,0
2024-02-28,4,7,122,0,0
2024-02-28,4,8,201,1,0
2024-02-28,4,9,82,0,0
2024-02-28,4,10,52,0,0
2024-02-28,5,1,90,0,0
2024-02-28,5,2,143,0,0
2024-02-28,5,3,125,0,0
2024-02-28,5,4,158,1,0
2024-02-28,5,5,163,0,0
2024-02-28,5,6,164,0,0
2024-02-28,5,7,122,0,0
2024-02-28,5,8,134,0,0
2024-02-28,5,9,138,0,0
2024-02-28,5,10,134,1,0
2024-02-29,1,1,98,0,0
2024-02-29,1,2,46,0,0
2024-02-29,1,3,95,0,0
2024-02-29,1,4,90,1,0
2024-02-29,1,5,148,0,0
2024-02-29,1,6,110,0,0
2024-02-29,1,7,158,0,0
2024-02-29,1,8,110,1,0
2024-02-29,1,9,127,1,0
2024-02-29,1,10,116,0,0
2024-02-29,2,1,98,0,0
2024-02-29,2,2,73,0,0
2024-02-29,2,3,105,0,0
2024-02-29,2,4,99,0,0
2024-02-29,2,5,49,0,0
2024-02-29,2,6,97,0,0
2024-02-29,2,7,96,0,0
2024-02-29,2,8,108,0,0
2024-02-29,2,9,57,0,0
2024-02-29,2,10,60,0,0
2024-02-29,3,1,81,0,0
2024-02-29,3,2,124,0,0
2024-02-29,3,3,118,0,0
2024-02-29,3,4,157,1,0
2024-02-29,3,5,103,0,0
2024-02-29,3,6,50,0,0
2024-02-29,3,7,68,0,0
2024-02-29,3,8,115,0,0
2024-02-29,3,9,115,0,0
2024-02-29,3,10,92,0,0
2024-02-29,4,1,121,0,0
2024-02-29,4,2,132,0,0
2024-02-29,4,3,123,0,0
2024-02-29,4,4,64,0,0
2024-02-29,4,5,201,1,0
2024-02-29,4,6,136,0,0
2024-02-29,4,7,126,0,0
2024-02-29,4,8,108,0,0
2024-02-29,4,9,79,0,0
2024-02-29,4,10,90,1,0
2024-02-29,5,1,89,0,0
2024-02-29,5,2,142,0,0
2024-02-29,5,3,124,0,0
2024-02-29,5,4,102,0,0
2024-02-29,5,5,157,0,0
2024-02-29,5,6,157,0,0
2024-02-29,5,7,119,0,0
2024-02-29,5,8,122,0,0
2024-02-29,5,9,145,0,0
2024-02-29,5,10,68,0,0
2024-03-01,1,1,119,0,0
2024-03-01,1,2,51,0,0
2024-03-01,1,3,99,0,0
2024-03-01,1,4,69,0,0
2024-03-01,1,5,184,0,0
2024-03-01,1,6,167,0,0
2024-03-01,1,7,172,0,0
2024-03-01,1,8,103,0,0
2024-03-01,1,9,112,1,0
2024-03-01,1,10,127,0,0
2024-03-01,2,1,178,1,0
2024-03-01,2,2,205,1,1
2024-03-01,2,3,124,0,0
2024-03-01,2,4,171,1,0
2024-03-01,2,5,79,0,1
2024-03-01,2,6,110,0,0
2024-03-01,2,7,109,0,0
2024-03-01,2,8,144,0,0
2024-03-01,2,9,71,0,0
2024-03-01,2,10,84,0,0
2024-03-01,3,1,90,0,0
2024-03-01,3,2,202,0,1
2024-03-01,3,3,131,0,0
2024-03-01,3,4,113,0,0
2024-03-01,3,5,139,0,0
2024-03-01,3,6,70,0,0
2024-03-01,3,7,86,0,0
2024-03-01,3,8,213,1,0
2024-03-01,3,9,132,0,0
2024-03-01,3,10,115,0,0
2024-03-01,4,1,145,0,0
2024-03-01,4,2,138,0,0
2024-03-01,4,3,250,1,0
2024-03-01,4,4,51,0,0
2024-03-01,4,5,152,0,0
2024-03-01,4,6,130,0,0
2024-03-01,4,7,131,0,0
2024-03-01,4,8,231,1,0
2024-03-01,4,9,82,0,0
2024-03-01,4,10,58,0,0
2024-03-01,5,1,157,1,0
2024-03-01,5,2,173,0,0
2024-03-01,5,3,154,0,0
2024-03-01,5,4,103,0,0
2024-03-01,5,5,167,0,0
2024-03-01,5,6,172,0,0
2024-03-01,5,7,134,0,0
2024-03-01,5,8,161,0,0
2024-03-01,5,9,161,0,0
2024-03-01,5,10,88,0,0
2024-03-02,1,1,148,0,0
2024-03-02,1,2,66,0,0
2024-03-02,1,3,130,0,0
2024-03-02,1,4,83,0,0
2024-03-02,1,5,220,0,0
2024-03-02,1,6,289,0,1
2024-03-02,1,7,219,0,0
2024-03-02,1,8,113,0,0
2024-03-02,1,9,143,1,0
2024-03-02,1,10,158,0,0
2024-03-02,2,1,151,0,0
2024-03-02,2,2,91,0,0
2024-03-02,2,3,154,0,0
2024-03-02,2,4,136,0,0
2024-03-02,2,5,69,0,0
2024-03-02,2,6,220,1,0
2024-03-02,2,7,165,0,0
2024-03-02,2,8,188,0,0
2024-03-02,2,9,76,0,0
2024-03-02,2,10,90,0,0
2024-03-02,3,1,112,0,0
2024-03-02,3,2,170,0,0
2024-03-02,3,3,161,0,0
2024-03-02,3,4,165,0,0
2024-03-02,3,5,150,0,0
2024-03-02,3,6,87,0,0
2024-03-02,3,7,190,1,0
2024-03-02,3,8,180,0,0
2024-03-02,3,9,148,0,0
2024-03-02,3,10,182,1,0
2024-03-02,4,1,269,1,0
2024-03-02,4,2,189,0,0
2024-03-02,4,3,210,0,0
2024-03-02,4,4,129,1,0
2024-03-02,4,5,191,0,0
2024-03-02,4,6,179,0,0
2024-03-02,4,7,213,1,0
2024-03-02,4,8,147,0,0
2024-03-02,4,9,114,0,0
2024-03-02,4,10,79,0,0
2024-03-02,5,1,120,0,0
2024-03-02,5,2,231,0,0
2024-03-02,5,3,177,0,0
2024-03-02,5,4,156,0,0
2024-03-02,5,5,202,0,0
2024-03-02,5,6,201,0,0
2024-03-02,5,7,155,0,0
2024-03-02,5,8,182,0,0
2024-03-02,5,9,197,0,0
2024-03-02,5,10,107,0,0
2024-03-03,1,1,117,0,0
2024-03-03,1,2,67,0,0
2024-03-03,1,3,117,0,0
2024-03-03,1,4,84,0,0
2024-03-03,1,5,321,1,0
2024-03-03,1,6,173,0,0
2024-03-03,1,7,331,1,0
2024-03-03,1,8,105,0,0
2024-03-03,1,9,98,0,0
2024-03-03,1,10,220,1,0
2024-03-03,2,1,133,0,0
2024-03-03,2,2,97,0,0
2024-03-03,2,3,136,0,0
2024-03-03,2,4,172,1,0
2024-03-03,2,5,87,1,0
2024-03-03,2,6,248,1,0
2024-03-03,2,7,139,0,0
2024-03-03,2,8,169,0,0
2024-03-03,2,9,125,1,0
2024-03-03,2,10,98,0,0
2024-03-03,3,1,154,1,0
2024-03-03,3,2,146,0,0
2024-03-03,3,3,157,0,0
2024-03-03,3,4,129,0,0
2024-03-03,3,5,165,0,0
2024-03-03,3,6,73,0,0
2024-03-03,3,7,155,1,0
2024-03-03,3,8,155,0,0
2024-03-03,3,9,219,1,0
2024-03-03,3,10,113,0,0
2024-03-03,4,1,151,0,0
2024-03-03,4,2,231,1,0
2024-03-03,4,3,183,0,0
2024-03-03,4,4,63,0,0
2024-03-03,4,5,257,1,0
2024-03-03,4,6,151,0,0
2024-03-03,4,7,141,0,0
2024-03-03,4,8,147,0,0
2024-03-03,4,9,106,0,0
2024-03-03,4,10,101,0,1
2024-03-03,5,1,143,1,0
2024-03-03,5,2,211,0,0
2024-03-03,5,3,170,0,0
2024-03-03,5,4,222,1,0
2024-03-03,5,5,221,0,0
2024-03-03,5,6,205,0,0
2024-03-03,5,7,181,0,0
2024-03-03,5,8,286,1,0
2024-03-03,5,9,180,0,0
2024-03-03,5,10,106,0,0
2024-03-04,1,1,86,0,0
2024-03-04,1,2,56,0,0
2024-03-04,1,3,92,0,0
2024-03-04,1,4,63,0,0
2024-03-04,1,5,219,1,0
2024-03-04,1,6,149,0,0
2024-03-04,1,7,168,0,0
2024-03-04,1,8,77,0,0
2024-03-04,1,9,69,0,0
2024-03-04,1,10,118,0,0
2024-03-04,2,1,166,1,0
2024-03-04,2,2,114,1,0
2024-03-04,2,3,96,0,0
2024-03-04,2,4,97,0,0
2024-03-04,2,5,41,0,0
2024-03-04,2,6,116,0,0
2024-03-04,2,7,97,0,0
2024-03-04,2,8,192,1,0
2024-03-04,2,9,67,0,0
2024-03-04,2,10,65,0,0
2024-03-04,3,1,119,1,0
2024-03-04,3,2,134,0,0
2024-03-04,3,3,108,0,0
2024-03-04,3,4,134,0,0
2024-03-04,3,5,99,0,0
2024-03-04,3,6,65,0,0
2024-03-04,3,7,72,0,0
2024-03-04,3,8,97,0,0
2024-03-04,3,9,113,0,0
2024-03-04,3,10,170,1,0
2024-03-04,4,1,120,0,0
2024-03-04,4,2,115,0,0
2024-03-04,4,3,131,0,0
2024-03-04,4,4,73,0,1
2024-03-04,4,5,124,0,0
2024-03-04,4,6,137,0,0
2024-03-04,4,7,122,0,0
2024-03-04,4,8,109,0,0
2024-03-04,4,9,60,0,0
2024-03-04,4,10,63,0,0
2024-03-04,5,1,73,0,0
2024-03-04,5,2,132,0,0
2024-03-04,5,3,130,0,0
2024-03-04,5,4,113,0,0
2024-03-04,5,5,151,0,0
2024-03-04,5,6,205,1,0
2024-03-04,5,7,127,0,0
2024-03-04,5,8,148,0,0
2024-03-04,5,9,230,1,0
2024-03-04,5,10,70,0,0
2024-03-05,1,1,97,0,0
2024-03-05,1,2,40,0,0
2024-03-05,1,3,94,0,0
2024-03-05,1,4,70,0,0
2024-03-05,1,5,134,0,0
2024-03-05,1,6,139,0,0
2024-03-05,1,7,141,0,0
2024-03-05,1,8,76,0,0
2024-03-05,1,9,60,0,0
2024-03-05,1,10,113,0,0
2024-03-05,2,1,93,0,0
2024-03-05,2,2,79,0,0
2024-03-05,2,3,85,0,0
2024-03-05,2,4,103,0,0
2024-03-05,2,5,48,0,0
2024-03-05,2,6,109,0,0
2024-03-05,2,7,111,0,0
2024-03-05,2,8,133,0,0
2024-03-05,2,9,69,0,0
